id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187573773008.79,,5,,,,2025-12-23T23:17:00.000Z,1.8760052312497018,2203855144.2136974,-16.5002,-0.22034559,-1.49162233,-2.62063772,-8.6386108,-25.16420642,-36.17697301,113635161009.33456,3.8484,187600523124.97,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76919984771.17,,6,60901219650.23,60888550873.30293,,2025-12-23T23:17:00.000Z,0.9997919782723592,19078112146.747494,61.893,-0.01702897,0.00222103,-0.0032066,0.00284539,-0.0025745,-0.00987261,76919984771.17097,2.605,76919984771.17,,2025-12-23T23:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:19:43.536545
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76224988202.43,,7,525236893.3,64917503079.13352,,2025-12-23T23:17:00.000Z,123.59661689274088,3061419128.336326,-16.4214,-0.42094041,-1.72157447,-3.82795039,-5.96418558,-36.08035945,-41.72142686,69512626087.99646,2.3541,76224988202.43,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26838294133.89,,8,94667886298.43,26832672481.286995,,2025-12-23T23:17:00.000Z,0.28344007171238594,447349012.6108687,-27.6652,0.07397834,-0.37972472,0.99969765,3.1595527,-6.69669013,-16.31838393,26838294133.88881,0.9089,26838294133.89,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21710762864.71,,9,,,,2025-12-23T23:17:00.000Z,0.12921588448892513,920945418.9223349,-18.0597,-0.126137,-2.26190727,-1.8552937,-11.62813386,-34.56244332,-46.48308988,21710762864.71374,0.7353,21710762864.71,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16263596731.73,,10,37997904336.0,13734645332.909554,,2025-12-23T23:17:00.000Z,0.3614579691411315,457711461.7863043,-25.3611,-0.45193648,-2.75369206,-6.20725966,-12.14232405,-44.92700092,-55.66969957,12985720010.132061,0.4398,16265608611.35,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11472351998.53,,11,,,,2025-12-23T23:17:00.000Z,574.4519015553803,372166699.8890879,-20.8381,-0.31968321,-2.70490236,5.27175301,5.95098727,14.23829038,3.19612191,11472351998.529615,0.3885,12063489932.66,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12344281199.68,,12,,,,2025-12-23T23:18:00.000Z,12.344281199682811,438466612.5392289,-12.8792,-0.42537346,-1.93076582,-4.34005953,-1.69406701,-31.09801742,-43.01043957,8740985152.75382,0.2961,12344281199.68,,2025-12-23T23:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:19:43.536545
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8261911997.24,,13,,,,2025-12-23T23:17:00.000Z,447.87914681475814,138406943.95822632,-18.6361,0.47457342,-3.34455271,3.75099825,15.49008488,38.13747387,53.7461728,8261911997.24323,0.2798,8261911997.24,,2025-12-23T23:17:00.000Z,,,,,,2025-12-24 04:19:43.536545
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,24015967039.28,,14,333931719.0,8023437871.843604,,2025-12-23T23:17:00.000Z,24.027181053272763,177835871.33228257,-27.539,-1.99242946,-3.59926341,-9.8475616,-24.79273081,-38.63724016,-47.88039082,8089596714.873791,0.274,24015967039.28,,2025-12-23T23:17:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 04:19:43.536545
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7765540393.6,,15,,,,2025-12-23T23:18:00.000Z,7.8818808645702205,2554403.47979942,-4.1919,-0.07487272,-4.73469352,-13.8883155,-16.29175911,-11.96702497,-16.44790083,7265653931.782696,0.2461,7765540393.6,,2025-12-23T23:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 04:19:43.536545
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966175.0,19966175.0,False,1741664048525.04,,1,,,,2025-12-23T23:19:00.000Z,87230.73140073336,43372075729.257515,14.0324,-0.35148602,-1.45220088,-0.62183977,0.2299651,-21.37655483,-23.03181535,1741664048525.0374,58.9904,1831845359415.4,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,356845365775.74,,2,,,,2025-12-23T23:19:00.000Z,2956.5878966404975,21101686894.87019,3.5073,-0.21603974,-1.56357648,0.10443525,5.41401536,-24.74225635,-28.88467711,356845365775.7359,12.0864,356845365775.74,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
825,Tether USDt,USDT,tether,163957,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186906835256.83847,188851514010.53958,True,188738799311.84,,3,,,,2025-12-23T23:19:00.000Z,0.9994031570290247,76716920309.80734,-9.2099,-0.01912893,-0.0072449,-0.0572578,-0.04969635,-0.07897337,-0.10264892,186795281225.9882,6.3268,188738799311.84,,2025-12-23T23:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-24 04:20:44.634428
1839,BNB,BNB,bnb,3020,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734886.82999998,137734886.82999998,137734886.82999998,False,115998666151.77,,4,,,,2025-12-23T23:20:00.000Z,842.1879802677814,1696738836.5701525,-13.4525,-0.15199951,-1.89667141,-3.51534059,-0.74982844,-23.97798146,-17.25949357,115998666151.76913,3.9289,115998666151.77,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:20:44.634428
52,XRP,XRP,xrp,1774,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187516624618.14,,5,,,,2025-12-23T23:19:00.000Z,1.875433665843178,2203012426.017922,-16.5192,-0.2010379,-1.46298625,-2.64299043,-8.60495063,-25.16877689,-36.12673608,113600539609.60934,3.8477,187543366584.32,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
3408,USDC,USDC,usd-coin,35779,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76935989128.54724,76935989128.54724,False,76926087226.16,,6,60901219650.23,60893381472.81325,,2025-12-23T23:19:00.000Z,0.9998712968728415,19018810083.277115,62.5653,-0.01331154,0.00915357,-0.01777483,0.00755712,-0.00203514,0.01669664,76926087226.15536,2.6055,76926087226.16,,2025-12-23T23:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-24 04:20:44.634428
5426,Solana,SOL,solana,1065,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562415281.547072,616723904.8992953,True,76209458294.14,,7,525236893.3,64904276932.51872,,2025-12-23T23:19:00.000Z,123.5714355949617,3060026417.0616636,-16.4898,-0.45538314,-1.66334536,-3.90438747,-5.73708807,-36.08215597,-41.69193049,69498463741.31627,2.3539,76209458294.14,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94687719953.4522,94687719953.4522,True,26838410916.11,,8,94667886298.43,26832789239.044205,,2025-12-23T23:19:00.000Z,0.2834413050530865,446885285.88267154,-27.7921,0.07390698,-0.36337715,0.99122747,3.17523117,-6.65724876,-16.31553556,26838410916.10767,0.909,26838410916.11,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168019303126.5791,168019303126.5791,True,21713056406.96,,9,,,,2025-12-23T23:19:00.000Z,0.12922953495765988,920311833.2183539,-18.0032,-0.10717558,-2.21168904,-1.83621564,-11.43602817,-34.56711505,-46.44750295,21713056406.957905,0.7354,21713056406.96,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
2010,Cardano,ADA,cardano,1646,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35925947464.89537,44994433987.369934,False,16264958559.35,,10,37997904336.0,13735795399.510834,,2025-12-23T23:19:00.000Z,0.3614882357208647,457630616.04033506,-25.3141,-0.41294437,-2.71702397,-6.21161008,-11.95508312,-44.93268564,-55.64628707,12986807365.6855,0.4399,16266970607.44,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19970953.125,19970953.125,False,11468345643.59,,11,,,,2025-12-23T23:19:00.000Z,574.2512924552209,372065776.7442845,-20.8725,-0.37524463,-2.67848077,5.20517904,6.12071586,14.20769876,3.16130448,11468345643.593884,0.3884,12059277141.56,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
1975,Chainlink,LINK,chainlink,2173,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12345770108.71,,12,,,,2025-12-23T23:20:00.000Z,12.345770108708214,438428666.5735683,-12.8802,-0.3822087,-1.86570504,-4.35433676,-1.6635457,-31.08954779,-42.99507974,8742039449.190714,0.2961,12345770108.71,,2025-12-23T23:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-24 04:20:44.634428
328,Monero,XMR,monero,346,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8250399082.23,,13,,,,2025-12-23T23:19:00.000Z,447.2550304411053,138392593.83677852,-18.6037,0.16809519,-3.39082278,3.60087367,15.49217463,38.02741525,53.55872936,8250399082.226244,0.2794,8250399082.23,,2025-12-23T23:19:00.000Z,,,,,,2025-12-24 04:20:44.634428
32196,Hyperliquid,HYPE,hyperliquid,218,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",999533278.0,336685219.0,999533278.0,False,23994785773.1,,14,333931719.0,8016361472.50752,,2025-12-23T23:19:00.000Z,24.005989896717537,177902213.09845343,-27.5451,-1.89734042,-3.67862688,-10.25316462,-24.62497264,-38.70414898,-47.91691239,8082461965.688131,0.2738,23994785773.1,,2025-12-23T23:19:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-24 04:20:44.634428
3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921817273.9,985239504.0,False,7766742052.26,,15,,,,2025-12-23T23:20:00.000Z,7.883100526043505,2555585.58004634,-3.8399,0.00778206,-4.71315894,-13.88036147,-16.3392078,-11.95339387,-16.43454149,7266778236.79708,0.2461,7766742052.26,,2025-12-23T23:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2025-12-24 04:20:44.634428
1,Bitcoin,BTC,bitcoin,12503,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19966175.0,19966175.0,False,1742019964028.69,,1,,,,2025-12-23T23:20:00.000Z,87248.55732400849,43374115617.67037,14.0183,-0.32106019,-1.42780911,-0.63055635,0.33111792,-21.38156861,-22.99479287,1742019964028.6853,59.0024,1832219703804.18,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
1027,Ethereum,ETH,ethereum,11293,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694996.47928987,120694996.47928987,True,356973695619.65,,2,,,,2025-12-23T23:20:00.000Z,2957.6511540053643,21123412974.78116,3.4959,-0.14885768,-1.58332319,0.067728,5.55745642,-24.73297214,-28.831776,356973695619.6451,12.0907,356973695619.65,,2025-12-23T23:20:00.000Z,,,,,,2025-12-24 04:21:46.073866
